"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 22 13:18:32 UTC 2025","Tue Jul 22 13:18:37 UTC 2025","5786","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","negativeLogin","Negative login scenarios Password with leading space",""
"passed","Tue Jul 22 13:21:45 UTC 2025","Tue Jul 22 13:21:46 UTC 2025","649","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","loginWithWrongPassword","Login with incorrect password",""
"passed","Tue Jul 22 13:21:56 UTC 2025","Tue Jul 22 13:21:57 UTC 2025","1016","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","updateProfile_shouldSucceed","Profile update succeeds",""
"passed","Tue Jul 22 13:21:39 UTC 2025","Tue Jul 22 13:21:40 UTC 2025","1109","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","createAndGetNoteById","Create and get note by ID",""
"passed","Tue Jul 22 13:19:41 UTC 2025","Tue Jul 22 13:19:47 UTC 2025","5881","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Passwords do not match",""
"passed","Tue Jul 22 13:16:46 UTC 2025","Tue Jul 22 13:16:50 UTC 2025","4111","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases XSS javascript:",""
"passed","Tue Jul 22 13:19:47 UTC 2025","Tue Jul 22 13:19:53 UTC 2025","5767","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Username < 3 characters",""
"passed","Tue Jul 22 13:20:45 UTC 2025","Tue Jul 22 13:20:51 UTC 2025","5752","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Username in uppercase only",""
"passed","Tue Jul 22 13:21:41 UTC 2025","Tue Jul 22 13:21:42 UTC 2025","1047","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","completedUpdate","Update note 'Completed' status",""
"passed","Tue Jul 22 13:21:33 UTC 2025","Tue Jul 22 13:21:34 UTC 2025","767","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","createNoteWithoutToken","Create note without token",""
"passed","Tue Jul 22 13:20:39 UTC 2025","Tue Jul 22 13:20:45 UTC 2025","5816","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Username ends with space",""
"passed","Tue Jul 22 13:20:16 UTC 2025","Tue Jul 22 13:20:22 UTC 2025","5841","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration SQL injection attempt in username",""
"passed","Tue Jul 22 13:19:30 UTC 2025","Tue Jul 22 13:19:35 UTC 2025","5776","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Empty username",""
"passed","Tue Jul 22 13:19:22 UTC 2025","Tue Jul 22 13:19:30 UTC 2025","7910","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","shouldRejectDuplicateUsername","Register with already existing username",""
"passed","Tue Jul 22 13:21:36 UTC 2025","Tue Jul 22 13:21:37 UTC 2025","844","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","createNotes","Create note",""
"passed","Tue Jul 22 13:16:58 UTC 2025","Tue Jul 22 13:17:02 UTC 2025","4176","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases SQL DROP",""
"passed","Tue Jul 22 13:21:48 UTC 2025","Tue Jul 22 13:21:49 UTC 2025","688","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","registerWithEmptyBody","Register with empty request body",""
"passed","Tue Jul 22 13:17:11 UTC 2025","Tue Jul 22 13:17:15 UTC 2025","4170","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases Email with spaces",""
"passed","Tue Jul 22 13:18:08 UTC 2025","Tue Jul 22 13:18:14 UTC 2025","5851","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","negativeLogin","Negative login scenarios SQL injection in username",""
"passed","Tue Jul 22 13:18:43 UTC 2025","Tue Jul 22 13:18:52 UTC 2025","8952","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","checkLogout","Successful logout after login",""
"passed","Tue Jul 22 13:17:15 UTC 2025","Tue Jul 22 13:17:19 UTC 2025","4156","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases Numeric-only input",""
"passed","Tue Jul 22 13:21:31 UTC 2025","Tue Jul 22 13:21:32 UTC 2025","1281","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","createNoteWithInvalidContentType","Create note with incorrect Content-Type",""
"passed","Tue Jul 22 13:17:36 UTC 2025","Tue Jul 22 13:17:45 UTC 2025","9082","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","loginWithRegularUsername","Successful login with standard username",""
"passed","Tue Jul 22 13:17:57 UTC 2025","Tue Jul 22 13:18:03 UTC 2025","5785","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","negativeLogin","Negative login scenarios Empty password",""
"passed","Tue Jul 22 13:21:41 UTC 2025","Tue Jul 22 13:21:41 UTC 2025","765","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","retrieveListOfNotes","Retrieve all notes",""
"passed","Tue Jul 22 13:17:19 UTC 2025","Tue Jul 22 13:17:23 UTC 2025","4072","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases Empty input",""
"passed","Tue Jul 22 13:19:35 UTC 2025","Tue Jul 22 13:19:41 UTC 2025","5871","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Empty password",""
"passed","Tue Jul 22 13:18:03 UTC 2025","Tue Jul 22 13:18:08 UTC 2025","5805","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","negativeLogin","Negative login scenarios Non-existent user",""
"passed","Tue Jul 22 13:20:22 UTC 2025","Tue Jul 22 13:20:28 UTC 2025","5786","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration XSS attempt in username",""
"passed","Tue Jul 22 13:21:50 UTC 2025","Tue Jul 22 13:21:51 UTC 2025","859","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","registerWithEmptyEmail","Register with empty email",""
"passed","Tue Jul 22 13:18:26 UTC 2025","Tue Jul 22 13:18:32 UTC 2025","5889","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","negativeLogin","Negative login scenarios Username with leading space",""
"passed","Tue Jul 22 13:21:42 UTC 2025","Tue Jul 22 13:21:43 UTC 2025","751","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","createNoteWithShortTitle","Create note with title shorter than 4 characters",""
"passed","Tue Jul 22 13:21:53 UTC 2025","Tue Jul 22 13:21:54 UTC 2025","718","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","resetPassword_withMockToken_shouldReturnResponse","Password reset works with mock token (simulation)",""
"passed","Tue Jul 22 13:21:49 UTC 2025","Tue Jul 22 13:21:50 UTC 2025","595","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","checkApiServerHealth","Check API server health",""
"passed","Tue Jul 22 13:17:51 UTC 2025","Tue Jul 22 13:17:57 UTC 2025","5720","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","negativeLogin","Negative login scenarios Empty username",""
"passed","Tue Jul 22 13:21:57 UTC 2025","Tue Jul 22 13:21:57 UTC 2025","672","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","getProfile_shouldReturnCorrectData","Profile returns correct data for authorized user",""
"passed","Tue Jul 22 13:17:27 UTC 2025","Tue Jul 22 13:17:32 UTC 2025","4465","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases Very long domain",""
"passed","Tue Jul 22 13:17:32 UTC 2025","Tue Jul 22 13:17:36 UTC 2025","4358","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases Special characters",""
"passed","Tue Jul 22 13:19:53 UTC 2025","Tue Jul 22 13:19:59 UTC 2025","5820","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Username > 39 characters",""
"passed","Tue Jul 22 13:16:50 UTC 2025","Tue Jul 22 13:16:54 UTC 2025","4156","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases SQL OR 1=1",""
"passed","Tue Jul 22 13:20:57 UTC 2025","Tue Jul 22 13:21:03 UTC 2025","5763","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Username with only digits",""
"passed","Tue Jul 22 13:21:52 UTC 2025","Tue Jul 22 13:21:53 UTC 2025","642","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","registerWithDuplicateEmail","Register with duplicate email",""
"passed","Tue Jul 22 13:17:06 UTC 2025","Tue Jul 22 13:17:11 UTC 2025","4127","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases Double @ symbol",""
"passed","Tue Jul 22 13:16:54 UTC 2025","Tue Jul 22 13:16:58 UTC 2025","4234","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases SQL UNION",""
"passed","Tue Jul 22 13:17:02 UTC 2025","Tue Jul 22 13:17:06 UTC 2025","4160","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases Missing @ symbol",""
"passed","Tue Jul 22 13:21:35 UTC 2025","Tue Jul 22 13:21:36 UTC 2025","812","","apiTests.NotesApiTests.NotesApiTests","","apiTests.NotesApiTests.NotesApiTests","createNoteWithLongTitle","Create note with title longer than 100 characters",""
"passed","Tue Jul 22 13:20:10 UTC 2025","Tue Jul 22 13:20:16 UTC 2025","5773","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Password shorter than 4 characters",""
"passed","Tue Jul 22 13:21:54 UTC 2025","Tue Jul 22 13:21:54 UTC 2025","633","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","registerWithShortPassword","Register with short password",""
"passed","Tue Jul 22 13:21:49 UTC 2025","Tue Jul 22 13:21:49 UTC 2025","609","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","loginWithInvalidContentType","Login with incorrect Content-Type",""
"passed","Tue Jul 22 13:21:03 UTC 2025","Tue Jul 22 13:21:08 UTC 2025","5799","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Email instead of username",""
"passed","Tue Jul 22 13:21:46 UTC 2025","Tue Jul 22 13:21:46 UTC 2025","634","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","loginWithEmptyBody","Login with empty request body",""
"passed","Tue Jul 22 13:19:10 UTC 2025","Tue Jul 22 13:19:16 UTC 2025","5741","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","registerWithRegularUsername","Register with standard username",""
"passed","Tue Jul 22 13:16:36 UTC 2025","Tue Jul 22 13:16:41 UTC 2025","5514","","UiTests.tests.auth.ForgotPasswordTests","","UiTests.tests.auth.ForgotPasswordTests","negativeForgotPassword","Negative Forgot Password test cases XSS <script>",""
"passed","Tue Jul 22 13:20:28 UTC 2025","Tue Jul 22 13:20:34 UTC 2025","5777","","UiTests.tests.auth.RegisterTests","","UiTests.tests.auth.RegisterTests","negativeRegistration","Validation errors during registration Password length 40 characters",""
"passed","Tue Jul 22 13:21:47 UTC 2025","Tue Jul 22 13:21:48 UTC 2025","643","","apiTests.UserAccountApiTests.UserAccountApiTests","","apiTests.UserAccountApiTests.UserAccountApiTests","loginWithUnregisteredEmail","Login with unregistered email",""
"passed","Tue Jul 22 13:18:52 UTC 2025","Tue Jul 22 13:19:01 UTC 2025","9061","","UiTests.tests.auth.LoginTests","","UiTests.tests.auth.LoginTests","loginWithMaxLengthUsername","Successful login with 39-character username",""
